# Organism: Escherichia coli K-12 substr. MG1655
# Database: EcoCyc
# Version: 28.0
# Date and time generated: October 30, 2023, 10:06:52
"id"	"common_name"	"synonyms"	"chemical_formula"	"mw"	"molecular_charge"	"_smiles"
"NITROUS-OXIDE"	"nitrous oxide"	["N<sub>2</sub>O"]	"N2O"	44.013	0	"N#N=O"
"NMNH"	"reduced &beta;-nicotinamide D-ribonucleotide"	["nicotinamide mononucleotide (reduced)", "NMNH"]	"C11H15N2O8P"	334.222	-2	"C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]2(O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H](O)2))"
"NMP-Sugars"	"an NMP-sugar"	["a nucleoside monophosphate sugar"]	null	null	0	null
"NN-DIACETYLCHITOBIOSYLDIPHOSPHODOLICHO"	"<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1&rarr;4)-<i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphosphodolichol"	["an {<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1->4)-<i>N</i>-acetyl-&alpha;-D-glucosaminyl}diphosphodolichol", "an N,N'-diacetylchitobiosyldiphosphodolichol", "a chitobiosyldiphosphodolichol", "chitobiosyldiphosphodolichol", "N,N'-diacetylchitobiosyldiphosphodolichol", "an (<i>N</i>-acetylglucosaminyl)<sub>2</sub>-diphosphodolichol"]	"C96H158N2O17P2"	1674.255	-2	"CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(CCOP(OP(O[C@H]2(O[C@H](CO)[C@@H](O[C@H]1([C@H](NC(=O)C)[C@H]([C@H](O)[C@@H](CO)O1)O))[C@H](O)[C@@H](NC(=O)C)2))(=O)[O-])(=O)[O-])C"
"NN-Dimethyl-Ornithine-Lipid"	"an <i>N</i>,<i>N</i>-dimethylornithine lipid"	[]	null	null	0	"C([R1])[C@@H](OC(C[R2])=O)CC(=O)N[C@H](C([O-])=O)CCC[NH+](C)C"
"NNN-Trimethyl-Ornithine-Lipid"	"an <i>N</i>,<i>N</i>,<i>N</i>-trimethylornithine lipid"	[]	null	null	0	"C([R1])[C@@H](OC(C[R2])=O)CC(=O)N[C@H](C([O-])=O)CCC[N+](C)(C)C"
"No-Alkenyl-Thiohydroximate-O-Sulfates"	"an <i>N</i>-(sulfonatooxy)alkanimidothioic acid without a terminal double bond"	["an aliphatic thiohydroximate-O-sulfate without a terminal alkene"]	null	null	-1	"C(S)([R])=NOS(=O)(=O)[O-]"
"NOCARDICIN-A"	"nocardicin A"	["(2R)-2-amino-4-{4-[(1E)-{[(3S)-1-[(R)-carboxy(4-hydroxyphenyl)methyl]-2-oxoazetidin-3-yl]carbamoyl}(hydroxyimino)methyl]phenoxy}butanoate"]	"C23H23N4O9"	499.456	-1	"C3([C@H](NC(=O)C(\c1(ccc(OCC[C@@H]([NH3+])C(=O)[O-])cc1))=N/O)C(=O)N([C@H](c2(ccc(O)cc2))C(=O)[O-])3)"
"Nocardicins"	"a nocardicin"	[]	null	null	0	null
"Non-Acetylated-Acetyl-Acceptors"	"a non-acetylated acetyl acceptor"	["a non-acetylated acetyl donor"]	null	null	0	"O[R]"
"Non-Acylated-Acyl-Acceptors"	"a non-acylated acyl acceptor"	["a non-acylated acyl donor"]	null	null	0	"O[R]"
"Non-alpha-amino-acids"	"a non-&alpha; amino acid"	[]	null	null	0	null
"Non-D-Ala-Teichoic-Acid"	"a non-D-alanylated teichoic acid precursor"	[]	null	null	0	null
"Non-Fucosylated-Fucose-Acceptors"	"a non fucosylated fucose acceptor"	[]	null	null	0	"O[R]"
"Non-Galactosylated-Galactose-Acceptors"	"a non galactosylated galactose acceptor"	[]	null	null	0	"O[R]"
"Non-Glucosylated-Glucose-Acceptors"	"a non glucosylated D-glucose acceptor"	["a non glucosylated D-glucose donor"]	null	null	0	"O[R]"
"Non-Glucur-Glucuronoside-Acceptors"	"a non-glucuronated glucosyluronate acceptor"	[]	null	null	0	"[R]"
"Non-Glutamylated-Glutamyl-Acceptors"	"a non-glutamylated glutamyl acceptor"	[]	null	null	0	"N[R]"
"Non-Glycosylated-sugar-Acceptors"	"a non glycosylated sugar acceptor"	["a non glycosylated sugar donor"]	null	null	0	"O[R]"
"Non-Metabolic-Compounds"	"a non-metabolic compound"	[]	null	null	0	null
"Non-polar-amino-acids"	"a non-polar amino acid"	[]	null	null	0	null
"Non-Rhamonsylated-Rhamnosyl-Acceptors"	"a non rhamnosylated rhamnosyl acceptor"	["a non rhamnosylated rhamnosyl donor"]	null	null	0	"O[R]"
"Non-standard-amino-acids"	"a non-proteinogenic &alpha;-amino acid"	["a non-standard &alpha; amino acid"]	null	null	0	null
"Nonionic-Detergents"	"a nonionic detergent"	[]	null	null	0	null
"Nonribosomal-Peptides"	"a non-ribosomal peptide"	[]	null	null	0	null
"NRPS-Group"	"[non-ribosomal peptide synthase] group"	[]	null	null	-1	"CC(C)(COP(=O)([O-])OC[C@H](N[a non-ribosomal peptide synthase])C(=O)[a non-ribosomal peptide synthase])[C@@H](O)C(=O)NCCC(=O)NCCS"
"NSAID"	"a non-steroidal anti-inflammatory drug"	[]	null	null	0	null
"nu-Carrageenan"	"&nu;-carrageenan"	[]	null	null	-6	"C(O)[C@H]4(O[C@@H](O[C@@H]3([C@H](O)[C@@H](OS(=O)(=O)[O-])[C@@H](O[C@@H]2([C@@H](O)[C@H](O[C@@H]1([C@H](O)[C@@H](OS(=O)(=O)[O-])[C@@H](O[R2])O[C@H](COS(=O)([O-])=O)1))O[C@H](CO)[C@H](OS(=O)([O-])=O)2))O[C@H](COS(=O)([O-])=O)3))[C@H](O)[C@@H](O[R1])[C@@H](OS(=O)([O-])=O)4)"
"Nucleobase-analogues"	"a nucleobase analogue"	[]	null	null	0	null
"Nucleobase-Containing-Molecular-Entities"	"a nucleobase-containing molecular entity"	[]	null	null	0	null
"Nucleobases-in-DNA"	"a nucleobase within DNA"	[]	null	null	0	"[a nucleobase within DNA]"
"Nucleobases-in-mRNA"	"a nucleobase within mRNA"	[]	null	null	0	null
"Nucleobases-in-Nucleic-Acids"	"a nucleobase within a nucleic acid"	[]	null	null	0	null
"Nucleobases-in-RNA"	"a nucleobase within RNA"	[]	null	null	0	null
"Nucleobases-in-rRNA"	"a nucleobase within rRNA"	[]	null	null	0	null
"Nucleobases-in-tRNA"	"a nucleobase within tRNA"	[]	null	null	0	null
"Nucleoside-3-5-bisphosphate"	"a nucleoside 3',5'-bisphosphate"	[]	null	null	-4	"[C@H]1([R])([C@H](OP(=O)([O-])[O-])[C@@H](COP(=O)([O-])[O-])O[C@@H]([a nucleobase])1)"
"Nucleoside-Diphosphates"	"a nucleoside diphosphate"	["NDP"]	null	null	-3	"C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@@H]([a nucleobase])[C@H]([R])[C@H](O)1)"
"Nucleoside-Diphosphocholines"	"a nucleoside diphosphocholine"	[]	null	null	-1	"C[N+](C)(C)CCOP(OP(OC[C@H]1(O[C@@H]([a nucleobase])[C@H]([R])[C@H](O)1))(=O)[O-])([O-])=O"
"Nucleoside-Monophosphates"	"a nucleoside 5'-monophosphate"	["mononucleotide", "a nucleoside 5'-phosphate", "NMP", "a nucleoside monophosphate"]	null	null	-2	"C(OP(=O)([O-])[O-])[C@H]1(O[C@@H]([a nucleobase])[C@H]([R])[C@H](O)1)"
"Nucleoside-Phosphate-Groups"	"a nucleoside phosphate group"	[]	null	null	0	null
"Nucleoside-Triphosphates"	"a nucleoside triphosphate"	["NTP", "a nucleoside 5'-triphosphate"]	null	null	-4	"C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@@H]([a nucleobase])[C@H]([R])[C@H](O)1)"
"Nucleosides"	"a nucleoside"	["nucleoside"]	null	null	0	"C(O)[C@H]1(O[C@@H]([a nucleobase])[C@H]([R])[C@H](O)1)"
"Nucleosides-Analogues"	"a nucleoside analog"	[]	null	null	0	null
"Nucleosides-in-Nucleic-Acids"	"a nucleoside within nucleic acids"	[]	null	null	0	null
"Nucleotide-Alditols"	"a nucleotide alditol"	[]	null	null	0	null
"Nucleotide-Carbohydrates"	"a nucleotide-carbohydrate"	[]	null	null	0	null
"Nucleotide-Conjugates"	"a nucleotide conjugate"	[]	null	null	0	null
"NUCLEOTIDE-SUGARS"	"a nucleotide sugar"	[]	null	null	0	null
"Nucleotides"	"a nucleotide"	["nucleotide", "a nucleoside phosphate"]	null	null	0	"C(O[R3])[C@H]1(O[C@@H]([a nucleobase])[C@H]([R1])[C@H](O[R2])1)"
"Nucleotides-in-Nucleic-Acids"	"a nucleotide within nucleic acids"	[]	null	null	0	null
"NUKED-PENTOSE-RING"	"nt-pentose-ring"	[]	"C5H10O4"	134.132	0	"C(C1(C(C(CO1)O)O))O"
"Nylon-6"	"nylon-6 polymer"	[]	null	null	-1	"C(CCCCC(NCCCCCC(=O)NCCCCCC([O-])=O)=O)NC(=O)CCCCC[R1]"
"O-acetyl-ADP-riboses"	"an <i>O</i>-acetyl-ADP-ribose"	["OAADPr"]	null	null	-2	"C(OP(OP(OC[C@H]3(O[C@@H](n1(c2(c(nc1)c(N)ncn2)))[C@H](O)[C@H](O)3))(=O)[O-])(=O)[O-])[C@@H]4([C@@H]([R2])[C@@H]([R1])C(O4)O)"
"O-Acetylated-Amino-Acids"	"an <i>O</i>-acetylated amino acid"	[]	null	null	0	null
"O-Acyl-L-Carnitines"	"an <i>O</i>-acyl-L-carnitine"	[]	null	null	0	"C([C@H](OC([R])=O)CC(=O)[O-])[N+](C)(C)C"
"O-acylcarnitines"	"an <i>O</i>-acyl-carnitine"	["an <i>O</i>-acyl-DL-carnitine"]	null	null	0	"C(C(OC([R])=O)CC(=O)[O-])[N+](C)(C)C"
"O-acylpseudotropines"	"an <i>O</i>-acylpseudotropine"	[]	null	null	1	"C[NH+]1([C@H]2(C[C@H](OC(=O)[R])C[C@H]1CC2))"
"O-acyltropines"	"an <i>O</i>-acyltropine"	[]	null	null	0	"C([R1])(=O)OC1(CC2(CCC(C1)N2C))"
"O-ALKYLGLYCERONE"	"an O-alkylglycerone"	[]	null	null	0	"C(O)C(=O)COC[R]"
"O-Antigens"	"a lipid-linked O antigen"	["an O-specific polysaccharide", "an O polysaccharide", "an O side-chain"]	null	null	0	null
"O-D-MANNOSYL-PROTEIN"	"a 3-<i>O</i>-(&alpha;-D-mannosyl)-(Ser/Thr)-[protein]"	["a [protein]-<i>O</i>-D-mannosyl-(L-serine/L-threonine)"]	null	null	0	"C([C@@H](N[a protein])C([R])O[C@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O)1))(=O)[a protein]"
"O-DGAL-HEX-0:0_1:ALDI"	"o-dgal-HEX-0:0|1:aldi"	["D-Gal-ol"]	null	null	0	null
"O-Glucosylsterols"	"a sterol 3-glucoside"	["a sterol 3-b-D-glucoside", "a sterol 3-D-glucoside", "an <i>O</i>-glucosylsterol"]	null	null	0	"CC23(CCC4(C1(CCC(CC1CCC(C(CCC2[R])3)4)OC5([C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O))C))"
"O-Glycans"	"an <i>O</i>-linked glycoprotein"	[]	null	null	0	"C([C@H](C([R1])O[R2])N[a protein])(=O)[a protein]"
"O-Linked-Mannose-Glycans"	"an <i>O</i>-linked mannose glycan"	[]	null	null	0	null
"O-Long-Chain-Acyl-L-Carnitines"	"an <i>O</i>-(long-chain-acyl)-L-carnitine"	[]	null	null	0	"C(CCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C)[R]"
"O-Medium-Chain-Acyl-L-Carnitines"	"an <i>O</i>-medium-chain-acyl-L-carnitine"	[]	null	null	0	"C([C@H](OC(CCCCC[R])=O)CC(=O)[O-])[N+](C)(C)C"
"O-Methylated-Amino-Acids"	"an <i>O</i>-methylated amino acid"	["an <i>O</i>-methyl amino acid", "an amino acid methyl-ester"]	null	null	0	null
"O-PHENANTHROLINE"	"<i>o</i>-phenanthroline"	["1,10-phenanthroline", "1,10-fenanthroline", "1,10-o-phenanthroline", "2-phenanthroline", "orthophenanthroline", "&beta;-phenanthroline"]	"C12H8N2"	180.209	0	"c2(ccc3(ccc1(cccnc1c(n2)3)))"
"O-PHOSPHO-L-HOMOSERINE"	"O-phospho-L-homoserine"	["o-phosphohomoserine"]	"C4H8NO6P"	197.084	-2	"C(OP([O-])(=O)[O-])C[C@H]([NH3+])C([O-])=O"
"O-phospho-phospho-alpha-glucans"	"3-<i>O</i>-phospho-[6-<i>O</i>-phospho-&alpha;-glucan]"	[]	null	null	-4	"C(O)[C@@H]4([C@@H](O[R1])[C@H](O)[C@@H](O)[C@@H](O[C@H]3([C@H](O)[C@@H](O)[C@@H](O[C@H]2([C@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O[C@H]1([C@H](O)[C@@H](O)[C@@H](O[R2])O[C@H](CO)1))O[C@H](COP([O-])(=O)[O-])2))O[C@H](CO)3))O4)"
"O-Short-Chain-Acyl-L-Carnitines"	"an <i>O</i>-short-chain-acyl-L-carnitine"	[]	null	null	0	"C([C@H](OC([R])=O)CC(=O)[O-])[N+](C)(C)C"
"O-SUCCINYL-L-HOMOSERINE"	"O-succinyl-L-homoserine"	["O-succinyl-homoserine", "succinyl-homoserine"]	"C8H12NO6"	218.186	-1	"C(CC(=O)OCC[C@@H](C([O-])=O)[NH3+])C([O-])=O"
"O-SUCCINYLBENZOATE"	"2-succinylbenzoate"	["<i>o</i>-succinyl-benzoate", "2-succinyl-benzoate", "<i>o</i>-succinylbenzoate", "4-(2-carboxyphenyl)-4-oxobutanoate"]	"C11H8O5"	220.181	-2	"c1(ccc(C(=O)[O-])c(c1)C(=O)CCC(=O)[O-])"
"OCTANOL"	"octan-1-ol"	["1-octanol", "caprylic alcohol", "<i>N</i>-octanol", "octyl-alcohol", "<i>N</i>-octyl-alcohol", "octanol"]	"C8H18O"	130.23	0	"CCCCCCCCO"
"Octanoylated-domains"	"a [lipoyl-carrier protein] <i>N<sup>6</sup></i>-octanoyl-L-lysine"	["an octanoylated protein lipoyl-domain"]	null	null	0	"CCCCCCCC(=O)NCCCC[C@@H](C(=O)[a [lipoyl-carrier protein]])N[a [lipoyl-carrier protein]]"
"Octanoylated-Gcv-H"	"a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-octanoyl-L-lysine"	[]	null	null	0	"CCCCCCCC(=O)NCCCC[C@@H](C(=O)[a glycine-cleavage complex H protein])N[a glycine-cleavage complex H protein]"
"Octanoylated-PqsC"	"a [PqsC protein]-<i>S</i>-octanoyl-L-cysteine"	[]	null	null	0	"CCCCCCCC(SC[C@@H](C(=O)[a [PqsC protein]])N[a [PqsC protein]])=O"
"OCTAPRENYL-DIPHOSPHATE"	"all-<i>trans</i>-octaprenyl diphosphate"	["farnesylfarnesylgeranyl-PP", "octaprenyl pyrophosphate", "OPP", "farnesylfarnesylgeraniol", "octaprenyl diphosphate"]	"C40H65O7P2"	719.897	-3	"CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(=O)([O-])OP(=O)([O-])[O-]"
"OCTAPRENYL-METHOXY-BENZOQUINONE"	"2-methoxy-6-<i>all trans</i>-octaprenyl-1,4-benzoquinol"	["2-octaprenyl-6-methoxy-benzene-1,4-diol", "2-octaprenyl-6-methoxyhydroquinone", "2-octaprenyl-6-methoxyquinol"]	"C47H72O3"	685.084	0	"CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/Cc1(c(c(OC)cc(c1)O)O)"
"OCTAPRENYL-METHYL-METHOXY-BENZQ"	"6-methoxy-3-methyl-2-<i>all-trans</i>-octaprenyl-1,4-benzoquinol"	["2-octaprenyl-3-methyl-6-methoxy-1,4-benzenediol", "6-methoxy-3-methyl-2-octaprenylquinol", "2-octaprenyl-3-methyl-6-methoxyhydroquinone", "2-octaprenyl-3-methyl-6-methoxyquinol"]	"C48H74O3"	699.111	0	"CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/Cc1(c(c(OC)cc(c1C)O)O)"
"OCTAPRENYL-METHYL-OH-METHOXY-BENZQ"	"3-demethylubiquinol-<i>8</i>"	["2-octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol", "OMHMB", "2-octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone"]	"C48H74O4"	715.11	0	"CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/Cc1(c(O)c(OC)c(O)c(O)c(C)1)"
"Octoses"	"an octose"	[]	null	null	0	null
"Odd-Saturated-Fatty-Acyl-CoA"	"an odd numbered straight chain 2,3,4-saturated fatty acyl CoA"	[]	null	null	-4	"C([R])CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)n3(c2(c(c(N)ncn2)nc3))))[O-])[O-])=O"
"Odd-Straight-Chain-234-Sat-FA"	"an odd numbered straight chain 2,3,4-saturated fatty acid"	[]	null	null	-1	"C([R])CC([O-])=O"
"Odd-Straight-Chain-234-Sat-FALD"	"an odd numbered straight chain 2,3,4-saturated fatty aldehyde"	[]	null	null	0	"C([R])CC=O"
"OH"	"OH<SUP>-</SUP>"	["hydroxyl", "hydroxyl ion", "OH", "hydroxide", "hydroxide ion"]	"HO"	17.007	-1	"[OH-]"
"OH-HEXANOYL-COA"	"(<i>S</i>)-3-hydroxyhexanoyl-CoA"	["OH-hexanoyl-CoA", "3-OH-hexanoyl-CoA"]	"C27H42N7O18P3S"	877.646	-4	"CCC[C@@H](CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)n3(c2(c(c(N)ncn2)nc3))))[O-])[O-])=O)O"
"OH-MYRISTOYL"	"UDP-2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-&alpha;-D-glucosamine"	["UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine", "UDP-2,3-diacyl-glucosamine", "UDP-2,3-bis(3-hydroxymyristoyl)glucosamine", "UDP-2,3-bis[(3<i>R</i>)-3-hydroxymyristoyl]-&alpha;-D-glucosamine", "UDP-2,3-bis[O-(3<i>R</i>)-3-hydroxymyristoyl]-&alpha;-D-glucosamine"]	"C43H75N3O20P2"	1016.021	-2	"CCCCCCCCCCC[C@H](CC(N[C@@H]1([C@H]([C@@H]([C@H](O[C@@H]1OP(=O)([O-])OP(=O)(OC[C@@H]3([C@H]([C@H]([C@H](n2(ccc(=O)[nH]c2=O))O3)O)O))[O-])CO)O)OC(C[C@@H](CCCCCCCCCCC)O)=O))=O)O"
"OH-PYR"	"3-hydroxypyruvate"	["&beta;-hydroxypyruvate", "OH-pyruvate", "OH-pyr", "hydroxypyruvate", "hydroxypyruvic acid", "3-hydroxy-2-oxopropanoic acid", "3-hydroxy-2-oxopropanoate", "&beta;-hydroxypyruvic acid"]	"C3H3O4"	103.054	-1	"C(C(=O)C([O-])=O)O"
"OHyW-58-tRNAPhe"	"7-[4-methoxy-(2-hydroxy-3-amino-3-carboxypropyl)]-wyosine<sup>37</sup> in tRNA<sup>Phe</sup>"	["OHyW-58 in tRNA<sup>Phe</sup>"]	null	null	-1	"Cc1(nc3(n(c(CC(O)[C@H]([NH3+])C(=O)OC)1)c(=O)c2(ncn(c2n(C)3)[C@@H]4(O[C@H](COP(=O)([O-])O[a tRNA<SUP>Phe</SUP>])[C@@H](OP(=O)(O[a tRNA<SUP>Phe</SUP>])[O-])[C@@H](O)4))))"
"OHyW-tRNAPhe"	"2-hydroxy-wybutosine<sup>37</sup> in tRNA<sup>Phe</sup>"	["OHyW in tRNA<sup>Phe</sup>"]	null	null	-2	"Cc1(nc3(n(c(CC(O)[C@H](NC(OC)=O)C(=O)OC)1)c(=O)c2(ncn(c2n(C)3)[C@@H]4(O[C@H](COP(=O)([O-])O[a tRNA<SUP>Phe</SUP>])[C@@H](OP(=O)(O[a tRNA<SUP>Phe</SUP>])[O-])[C@@H](O)4))))"
"OHyWstar-tRNA"	"7-(2-hydroxy-3-amino-3-carboxypropyl)-wyosine<sup>37</sup> in tRNA<sup>Phe</sup>"	["OHyW* in tRNA<sup>Phe</sup>"]	null	null	-2	"Cc1(nc3(n(c(CC(O)[C@H]([NH3+])C(=O)[O-])1)c(=O)c2(ncn(c2n(C)3)[C@@H]4(O[C@H](COP(=O)([O-])O[a tRNA<SUP>Phe</SUP>])[C@@H](OP(=O)(O[a tRNA<SUP>Phe</SUP>])[O-])[C@@H](O)4))))"
"Oleandrose"	"oleandrose"	[]	null	null	0	null
"Oleanonic-acid-type-ginsenosides"	"an oleanonic-acid-type saponin ginsenoside"	[]	null	null	0	null
"OLEATE-CPD"	"oleate"	["oleic acid", "(9Z)-octadec-9-enoate", "(9Z)-octadecenoate", "(9Z)-octadecenoic acid", "(9Z)-octadec-9-enoic acid", "(Z)-octadec-9-enoic acid", "18:1 n-9", "18:1&Delta;9cis", "C18:1 n-9", "cis-9-octadecenoic acid", "cis-&Delta;<sup>9</sup>-octadecenoic acid", "cis-oleic acid", "octadec-9-enoic acid", "octadecenoate (n-C18:1)", "9-octadecenoic acid"]	"C18H33O2"	281.457	-1	"CCCCCCCC\C=C/CCCCCCCC([O-])=O"
"Olefinic-Compounds"	"an olefinic compound"	[]	null	null	0	null
"Olefins"	"an olefin"	[]	null	null	0	null
"OLEOYL-COA"	"oleoyl-CoA"	["oloeyl-CoA (<i>cis</i>)", "<i>cis</i>-octadec-9-enoyl-CoA", "(9Z)-octadec-9-enoyl-CoA", "18:1 <i>cis</i>-9", "18:1(n-9)"]	"C39H64N7O17P3S"	1027.953	-4	"CCCCCCCC\C=C/CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)n3(c2(c(c(N)ncn2)nc3))))[O-])[O-]"
"Oleoyl-lipid"	"a [glycerolipid]-oleate"	["an oleoyl-[glycerolipid]"]	null	null	0	"CCCCCCCC\C=C/CCCCCCCC([a glycerolipid])=O"
"Oligodeoxyribonucleotides"	"an oligodeoxyribonucleotide"	[]	null	null	-6	"C(OP(O[C@H]2(C[C@H]([a nucleobase])O[C@H](COP(O[C@H]1(C[C@H]([a nucleobase])O[C@H](COP(O[R1])([O-])=O)1))([O-])=O)2))([O-])=O)[C@H]3(O[C@@H]([a nucleobase])C[C@H](O[R2])3).C(OP(O[C@H]5(C[C@H]([a nucleobase])O[C@H](COP(O[C@H]4(C[C@H]([a nucleobase])O[C@H](COP(O[R1])([O-])=O)4))([O-])=O)5))([O-])=O)[C@H]6(O[C@@H]([a nucleobase])C[C@H](O[R2])6)"
"Oligomers-Of-16beta-D-Glucans"	"a (1->6)-&beta;-D-glucan oligosaccharide"	[]	null	null	0	"C(O[R1])[C@H]2(O[C@@H](OC[C@H]1(O[C@@H](O[R2])[C@H](O)[C@@H](O)[C@H](O)1))[C@H](O)[C@@H](O)[C@H](O)2)"
"Oligomers-Of-Galactosamines"	"an oligomer of galactosamine"	[]	null	null	0	null
"Oligonucleotides"	"a double-stranded oligonucleotide"	["an oligonucleotide<sub>(n-1)</sub>", "an oligonucleotide<sub>(n+1)</sub>", "an oligonucleotide<sub>(n)</sub>", "a ds oligonucleotide"]	null	null	-6	"C(OP(O[C@H]2(C[C@H]([a nucleobase])O[C@H](COP(O[C@H]1(C[C@H]([a nucleobase])O[C@H](COP(O[R1])([O-])=O)1))([O-])=O)2))([O-])=O)[C@H]3(O[C@@H]([a nucleobase])C[C@H](O[R2])3).C(OP(O[C@H]5(C[C@H]([a nucleobase])O[C@H](COP(O[C@H]4(C[C@H]([a nucleobase])O[C@H](COP(O[R1])([O-])=O)4))([O-])=O)5))([O-])=O)[C@H]6(O[C@@H]([a nucleobase])C[C@H](O[R2])6)"
"OLIGOPEPTIDES"	"an oligopeptide"	[]	null	null	0	null
"OLIGOPHOSPHATE"	"an oligophosphate"	[]	null	null	-3	"[O-]P([R])(=O)OP([O-])(=O)[O-]"
"Oligoribonucleotides"	"an oligoribonucleotide"	[]	null	null	0	null
"Oligosaccharide-Derivatives"	"an oligosaccharide derivative"	[]	null	null	0	null
"OLIGOSACCHARIDE-DIPHOSPHODOLICHOL"	"dolichyl diphosphooligosaccharide"	["a (glucosyl)<sub>3</sub>-(mannosyl)<sub>9</sub>-(<i>N</i>-acetylglucosaminyl)<sub>2</sub>-diphosphodolichol", "a dolichyl diphosphooligosaccharide", "an {&alpha;-D-glucosyl-(1->2)-&alpha;-D-glucosyl-(1->3)-&alpha;-D-glucosyl-(1->3)-&alpha;-D-mannosyl-(1->2)-&alpha;-D-mannosyl-(1->2)-&alpha;-D-mannosyl-(1->3)-[&alpha;-D-mannosyl-(1->2)-&alpha;-D-mannosyl-(1->3)-[&alpha;-D-mannosyl-(1->2)-&alpha;-D-mannosyl-(1,6)]-&alpha;-D-mannosyl-(1,6)]-&beta;-D-mannosyl-(1->4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1->4)-<i>N</i>-acetyl-D-glucosaminyl}diphosphodolichol", "a (glucosyl)<sub>3</sub>-(mannosyl)<sub>9</sub>-(<i>N</i>-acetylglucosaminyl)<sub>2</sub>-PP-Dol", "(glucosyl)<sub>3</sub>-(mannosyl)<sub>9</sub>-(<i>N</i>-acetylglucosaminyl)<sub>2</sub>-PP-Dol", "{&alpha;-D-glucosyl-(1->2)-&alpha;-D-glucosyl-(1->3)-&alpha;-D-glucosyl-(1->3)-&alpha;-D-mannosyl-(1->2)-&alpha;-D-mannosyl-(1->2)-&alpha;-D-mannosyl-(1->3)-[&alpha;-D-mannosyl-(1->2)-&alpha;-D-mannosyl-(1->3)-[&alpha;-D-mannosyl-(1->2)-&alpha;-D-mannosyl-(1,6)]-&alpha;-D-mannosyl-(1,6)]-&beta;-D-mannosyl-(1->4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1->4)-<i>N</i>-acetyl-D-glucosaminyl}diphosphodolichol", "an oligosaccharide-diphosphodolichol", "(glucosyl)<sub>3</sub>-(mannosyl)<sub>9</sub>-(<i>N</i>-acetylglucosaminyl)<sub>2</sub>-diphosphodolichol"]	null	null	-2	"CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(CCOP(OP(O[R])(=O)[O-])(=O)[O-])C"
"Oligosaccharide-Lipid"	"a lipid-linked oligosaccharide"	["an oligosaccharide attached to a lipid"]	null	null	0	null
